	T:ACA>AAA	T:ACC>AAC	T:ACG>AAG	T:ACT>AAT	T:CCA>CAA	T:CCC>CAC	T:CCG>CAG	T:CCT>CAT	T:GCA>GAA	T:GCC>GAC	T:GCG>GAG	T:GCT>GAT	T:TCA>TAA	T:TCC>TAC	T:TCG>TAG	T:TCT>TAT	T:ACA>AGA	T:ACC>AGC	T:ACG>AGG	T:ACT>AGT	T:CCA>CGA	T:CCC>CGC	T:CCG>CGG	T:CCT>CGT	T:GCA>GGA	T:GCC>GGC	T:GCG>GGG	T:GCT>GGT	T:TCA>TGA	T:TCC>TGC	T:TCG>TGG	T:TCT>TGT	T:ACA>ATA	T:ACC>ATC	T:ACG>ATG	T:ACT>ATT	T:CCA>CTA	T:CCC>CTC	T:CCG>CTG	T:CCT>CTT	T:GCA>GTA	T:GCC>GTC	T:GCG>GTG	T:GCT>GTT	T:TCA>TTA	T:TCC>TTC	T:TCG>TTG	T:TCT>TTT	T:ATA>AAA	T:ATC>AAC	T:ATG>AAG	T:ATT>AAT	T:CTA>CAA	T:CTC>CAC	T:CTG>CAG	T:CTT>CAT	T:GTA>GAA	T:GTC>GAC	T:GTG>GAG	T:GTT>GAT	T:TTA>TAA	T:TTC>TAC	T:TTG>TAG	T:TTT>TAT	T:ATA>ACA	T:ATC>ACC	T:ATG>ACG	T:ATT>ACT	T:CTA>CCA	T:CTC>CCC	T:CTG>CCG	T:CTT>CCT	T:GTA>GCA	T:GTC>GCC	T:GTG>GCG	T:GTT>GCT	T:TTA>TCA	T:TTC>TCC	T:TTG>TCG	T:TTT>TCT	T:ATA>AGA	T:ATC>AGC	T:ATG>AGG	T:ATT>AGT	T:CTA>CGA	T:CTC>CGC	T:CTG>CGG	T:CTT>CGT	T:GTA>GGA	T:GTC>GGC	T:GTG>GGG	T:GTT>GGT	T:TTA>TGA	T:TTC>TGC	T:TTG>TGG	T:TTT>TGT	U:ACA>AAA	U:ACC>AAC	U:ACG>AAG	U:ACT>AAT	U:CCA>CAA	U:CCC>CAC	U:CCG>CAG	U:CCT>CAT	U:GCA>GAA	U:GCC>GAC	U:GCG>GAG	U:GCT>GAT	U:TCA>TAA	U:TCC>TAC	U:TCG>TAG	U:TCT>TAT	U:ACA>AGA	U:ACC>AGC	U:ACG>AGG	U:ACT>AGT	U:CCA>CGA	U:CCC>CGC	U:CCG>CGG	U:CCT>CGT	U:GCA>GGA	U:GCC>GGC	U:GCG>GGG	U:GCT>GGT	U:TCA>TGA	U:TCC>TGC	U:TCG>TGG	U:TCT>TGT	U:ACA>ATA	U:ACC>ATC	U:ACG>ATG	U:ACT>ATT	U:CCA>CTA	U:CCC>CTC	U:CCG>CTG	U:CCT>CTT	U:GCA>GTA	U:GCC>GTC	U:GCG>GTG	U:GCT>GTT	U:TCA>TTA	U:TCC>TTC	U:TCG>TTG	U:TCT>TTT	U:ATA>AAA	U:ATC>AAC	U:ATG>AAG	U:ATT>AAT	U:CTA>CAA	U:CTC>CAC	U:CTG>CAG	U:CTT>CAT	U:GTA>GAA	U:GTC>GAC	U:GTG>GAG	U:GTT>GAT	U:TTA>TAA	U:TTC>TAC	U:TTG>TAG	U:TTT>TAT	U:ATA>ACA	U:ATC>ACC	U:ATG>ACG	U:ATT>ACT	U:CTA>CCA	U:CTC>CCC	U:CTG>CCG	U:CTT>CCT	U:GTA>GCA	U:GTC>GCC	U:GTG>GCG	U:GTT>GCT	U:TTA>TCA	U:TTC>TCC	U:TTG>TCG	U:TTT>TCT	U:ATA>AGA	U:ATC>AGC	U:ATG>AGG	U:ATT>AGT	U:CTA>CGA	U:CTC>CGC	U:CTG>CGG	U:CTT>CGT	U:GTA>GGA	U:GTC>GGC	U:GTG>GGG	U:GTT>GGT	U:TTA>TGA	U:TTC>TGC	U:TTG>TGG	U:TTT>TGT
CATD187a	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	4	6	3	9	0	0	0	2	3	12	9	17	0	0	1	1	0	0	0	0	0	0	0	1	0	1	1	4	0	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	3	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	2	10	18	12	15	0	3	0	0	4	32	13	15	0	1	0	0	0	0	0	4	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	1	1	1	0	1	2	2	0	0	0	1	0	1	0	2	0	1	0	0	0	1	1	2	0	1
CATD245a	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	1	6	5	5	0	1	0	4	2	17	4	12	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	2	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	4	18	8	6	0	2	0	0	3	33	5	14	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	2	0	0	0	0	1	2	2	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	2
CATD0123a	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	5	11	3	13	1	0	0	3	10	22	16	15	2	0	1	1	0	0	0	2	0	0	0	0	1	1	0	2	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	2	0	1	0	1	0	1	1	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	5	29	6	17	1	6	0	1	15	40	21	17	1	0	0	0	0	0	1	2	0	0	0	0	1	1	1	3	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1
CATD255a	0	0	1	0	1	0	0	2	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	2	6	15	9	15	0	1	1	2	8	21	11	14	2	0	0	3	0	1	0	3	0	0	0	0	0	3	1	5	0	0	1	0	2	1	2	4	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	3	1	1	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	3	0	1	14	34	15	13	0	3	0	3	5	44	12	24	0	0	1	1	0	0	0	2	0	0	0	0	0	2	1	1	0	0	0	0	0	0	1	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	1	2	0	0	1	0	1	3	0	1
CATD244a	2	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	2	0	0	3	0	1	5	7	3	14	0	3	0	3	5	18	10	14	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	2	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	0	0	3	0	0	8	29	5	13	0	4	0	3	6	34	7	22	0	0	1	1	2	1	0	1	0	1	0	0	1	1	1	2	0	1	0	0	0	1	1	1	0	0	0	0	1	0	2	2	0	0	0	1	0	0	0	2	0	0	1	0	2	1	0	1
CATD0120a	1	0	0	0	3	3	0	4	0	0	0	0	3	2	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	5	0	5	9	19	18	21	0	0	0	2	10	51	23	24	0	1	1	0	0	0	1	5	0	0	0	2	3	6	2	6	1	0	0	0	1	2	1	2	0	0	0	0	1	5	2	3	0	0	1	0	0	0	0	1	0	1	0	0	1	3	0	3	0	0	0	0	1	1	3	5	1	0	0	0	1	4	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	2	1	0	0	8	1	0	21	58	25	24	1	7	0	4	21	80	25	34	0	0	1	0	2	6	3	3	0	0	1	0	5	2	1	10	0	0	0	0	0	3	0	1	0	0	0	1	1	1	1	2	0	2	1	0	0	2	1	3	0	0	1	0	1	4	0	5
CATD247a	0	0	0	1	0	1	3	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	1	0	0	1	6	9	5	15	0	2	0	4	3	38	10	21	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	2	1	1	9	0	0	0	0	0	2	2	1	1	0	0	0	1	0	1	0	0	2	0	0	0	1	2	2	0	0	0	0	0	3	2	2	0	0	0	0	2	0	0	2	0	1	0	0	0	3	0	2	0	2	0	0	1	3	0	3	0	6	0	0	15	50	23	24	0	6	0	2	14	67	24	36	0	0	0	0	3	2	0	2	0	0	0	0	3	6	5	6	0	0	0	1	0	0	2	2	0	0	0	0	4	5	2	5	1	1	0	1	0	1	0	2	0	0	0	0	0	3	0	1
CATD260a	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	2	0	0	1	0	0	2	0	0	2	2	0	0	9	11	3	10	0	2	0	2	8	20	12	13	1	0	0	0	0	0	0	2	0	0	0	0	1	3	0	7	0	0	0	0	1	1	2	1	0	0	0	1	0	5	2	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	1	0	1	3	0	0	0	0	2	5	1	1	1	0	0	0	0	1	2	2	2	1	0	0	0	0	0	0	1	3	2	0	12	34	12	5	0	1	1	2	7	52	16	19	0	0	1	1	1	0	2	5	0	0	0	0	1	1	4	9	0	0	0	0	0	0	0	0	0	0	0	1	2	4	2	2	0	0	1	1	0	1	2	5	0	0	1	2	1	3	2	2
CATD246a	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	0	2	1	0	8	12	3	11	0	0	0	3	3	24	9	16	1	0	2	0	0	1	1	2	1	0	0	0	0	1	1	2	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	3	0	0	0	0	1	2	1	1	1	0	0	1	2	1	2	1	0	0	0	0	2	1	0	2	0	0	0	1	1	0	2	1	0	0	0	0	0	0	1	2	0	2	0	1	17	28	13	16	0	1	0	2	15	43	27	24	0	0	0	1	2	1	2	2	0	0	1	1	3	0	0	3	0	0	0	0	0	2	1	0	0	0	0	1	0	5	0	0	0	0	0	1	0	2	0	0	0	0	3	1	1	1	1	0
CATD279a	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CATD261a	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	3	2	0	1	0	0	1	4	2	3	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	2	5	0	0	0	0	2	5	10	3	0	0	0	0	1	0	1	2	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CATD280a	0	0	0	0	3	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	2	1	2	2	0	0	0	0	1	9	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	2	3	0	0	0	0	1	16	1	7	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	2	0	0	0	0	0
CATD272a	1	0	0	2	2	0	2	0	0	0	0	0	0	1	2	3	0	0	0	0	0	1	0	3	0	0	0	0	0	1	0	1	0	2	1	3	8	18	10	24	0	1	0	2	9	45	21	32	0	2	1	3	0	3	0	2	0	0	0	4	1	5	2	6	0	0	0	1	1	1	1	1	0	0	0	0	1	4	2	4	0	0	0	1	0	2	1	2	0	1	1	0	3	4	0	3	0	0	0	0	2	1	1	3	2	0	0	0	1	7	0	0	0	0	1	0	1	1	1	4	0	0	0	0	0	1	0	1	0	2	1	1	23	46	26	31	1	4	0	7	12	94	30	30	0	0	0	2	3	2	0	2	0	2	0	1	3	4	3	13	1	0	0	0	1	2	2	1	0	0	0	0	4	8	3	2	0	2	0	0	1	3	2	5	1	1	1	1	1	7	3	6
CATD275a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CATD276a	0	2	0	0	0	1	0	0	0	0	0	0	2	1	0	2	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	4	1	4	7	8	3	17	0	3	0	4	6	29	21	11	0	0	0	2	1	0	0	1	0	0	0	0	0	3	0	3	0	0	1	0	2	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	1	0	0	2	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	1	4	13	30	14	14	0	0	1	1	8	27	9	26	0	0	0	1	0	1	0	2	0	0	1	1	2	3	1	4	0	0	0	2	0	0	0	3	1	1	0	2	3	0	0	1	0	2	0	0	1	0	0	1	0	1	0	0	0	2	0	1
CATD0128a	0	0	1	0	1	2	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	2	0	3	0	1	7	15	8	18	0	3	0	1	5	31	18	20	1	1	0	4	2	1	1	1	0	0	0	0	0	3	4	5	0	1	0	1	0	3	1	4	0	0	0	0	2	2	3	3	0	2	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	2	1	2	0	2	4	0	0	0	0	1	2	0	1	0	1	1	0	1	2	1	0	0	0	1	0	0	1	0	1	0	3	2	0	12	21	8	18	1	4	1	2	12	57	20	24	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	4	1	0	0	0	0	0	1	6	0	0	0	2	0	5	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	1	1
